kingdom	supergroup	division	class	order	family	genus	species	assignment confidence	assignment level	main functional class	detailed functional class	secondary functional class	detailed secondary functional class	associated organism	associated material	environment	potential human pathogen	comment	reference
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_santamariae_var._membranifaciens	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_santamariae_var._santamariae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_savonica	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_schatavii	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sequanensis	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_shehatae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_shehatae_var._shehatae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_silvae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_silvanorum	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_silvatica	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_silvicultrix	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sinolaborantium	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_smithsonii	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sojae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_solani	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sonorensis	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sophiae-reginae	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sorbophila	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sorboxylosa	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_sp.	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_spandovensis	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_spenceri	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_stellata	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_stellimalicola	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_stigmatis	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_stri	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_succiphila	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_suecica	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_suzukii	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_taliae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_tanzawaensis	probable	species	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_temnochilae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_tenuis	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Candida	Candida_tepae	probable	genus	saprotroph	nectar/tap saprotroph				nectar/tap	sugarrich substrates	opportunistic	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	FunGuild
