domain	supergroup	division	subdivision	class	order	family	genus	species	main_functional_class	detailed_functional_class	secondary_functional_class	detailed_secondary_functional_class	associated_organism	associated_material	environment	potential_human_pathogen	comment	reference
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Sarcinomyces	Sarcinomyces_phaeomuriformis	symbiotroph	foliar endophyte	saprotroph	litter saprotroph	plant		leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Sarcinomyces	Sarcinomyces_sp.	symbiotroph	foliar endophyte	saprotroph	litter saprotroph	plant		leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Shanorella	Shanorella_spirotricha	saprotroph	soil saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Spiromastix	Spiromastix_sp.	saprotroph	soil saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Spiromastix	Spiromastix_tentaculatum	saprotroph	soil saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Spiromastix	Spiromastix_warcupii	saprotroph	undefined saprotroph								Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Staurothele	Staurothele_areolata	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Staurothele	Staurothele_fissa	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Staurothele	Staurothele_frustulenta	symbiotroph	host phototroph; lichenized								Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_bacillisporus	saprotroph	wood saprotroph				wood				Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_flavus	symbiotroph	endophyte			plant				Endophyte detection method-culture (McLaren et al. 1994)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_funiculosus	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_islandicus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_leycettanus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_luteus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_marneffei	symbiotroph	animal pathogen						probably opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_minioluteus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_piceae	symbiotroph	animal parasite	saprotroph	undefined saprotroph						FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_piceus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_pinophilus	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_purpureogenus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_purpurogenus	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_radicus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_rugulosus	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_sp.	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_stipitatus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_variabilis	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_verruculosus	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_viridis	symbiotroph	animal parasite	saprotroph	undefined saprotroph						FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Talaromyces	Talaromyces_wortmannii	symbiotroph	animal parasite some species	saprotroph	unspecified saprotroph; various saprotrophs some species	animal		leaf/fruit/seed; soil; animal material	opportunistic		FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thelidium	Thelidium_decipiens	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thelidium	Thelidium_incavatum	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thelidium	Thelidium_papulare	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thermoascus	Thermoascus_crustaceus	saprotroph	soil saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thermoascus	Thermoascus_sp.	saprotroph	soil saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thermomyces	Thermomyces_lanuginosus	symbiotroph	endophyte; plant parasite			plant				Host - Cannabaceae	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thermomyces	Thermomyces_sp.	symbiotroph	endophyte; plant parasite			plant					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thysanophora	Thysanophora_canadensis	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thysanophora	Thysanophora_longispora	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thysanophora	Thysanophora_penicillioides	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thysanophora	Thysanophora_sp.	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Thysanophora	Thysanophora_taxi	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichocoma	Trichocoma_paradoxa	saprotroph	soil saprotroph; unspecified saprotroph					soil			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichocomaceae	Trichocomaceae_sp.	unknown								Famous for the production of penicillins and related antibiotics	FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_equinum	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_longifusum	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_megninii	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_mentagrophytes	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_rubrum	symbiotroph	animal parasite			animal				Human skin pathogen	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_schoenleinii	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_soudanense	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_terrestre	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_tonsurans	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_verrucosum	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Trichophyton	Trichophyton_violaceum	symbiotroph	animal parasite			animal			probably opportunistic	Likely opportunistic human pathogen (Irinyi et al. 2015)	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Uncinocarpus	Uncinocarpus_queenslandicus	saprotroph	animal decomposer; soil saprotroph			animal		soil; animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Uncinocarpus	Uncinocarpus_reesii	saprotroph	animal decomposer; soil saprotroph			animal		soil; animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Veronaea	Veronaea_botryosa	saprotroph	dung saprotroph some species	symbiotroph	plant parasite	plant	dung	leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_baldensis	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_caerulea	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_chiloensis	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_cyanea	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_dolosa	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_fuscula	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_halizoa	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_hochstetteri	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_hydrela	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_latebrosa	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_macrostoma	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_marmorea	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_muralis	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_nigrescens	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_serpuloides_MAF-Lich_16296	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_sp.	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_tavaresiae	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_tristis	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_viridula	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_weddellii	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucula	Verrucula_arnoldaria	symbiotroph	host phototroph; lichenized							Lichenicolous lichen on Caloplaca arnoldii	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucula	Verrucula_biatorinaria	symbiotroph	host phototroph; lichenized							Lichenicolous lichen on Caloplaca biatorina	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucula	Verrucula_granulosaria	symbiotroph	host phototroph; lichenized							Lichenicolous lichen on Caloplaca granulosa	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucula	Verrucula_inconnexaria	symbiotroph	host phototroph; lichenized							Lichenicolous lichen on Caloplaca inconnexa	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verruculopsis	Verruculopsis_poeltiana	symbiotroph	host phototroph; lichenized							Lichenicolous lichen on Caloplaca aurantia	Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Vonarxia	Vonarxia_vagans	symbiotroph	epiphyte	saprotroph	litter saprotroph	plant		leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Wahlenbergiella	Wahlenbergiella_mucosa	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Wahlenbergiella	Wahlenbergiella_striatula	symbiotroph	host phototroph; lichenized			fungi; phototroph					FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Warcupiella	Warcupiella_spinulosa	saprotroph	unspecified saprotroph								FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Xenobotrytis	Xenobotrytis_acaducospora	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Xeromyces	Xeromyces_bisporus	saprotroph	unspecified saprotroph				food products	soil; food			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Geoglossomycetes	Geoglossum	Geoglossum_glabrum	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Geoglossomycetes	Geoglossum	Geoglossum_nigritum	saprotroph	undefined saprotroph								Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Geoglossomycetes	Geoglossum	Geoglossum_umbratile	saprotroph	litter saprotroph					leaf/fruit/seed			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Geoglossomycetes	Trichoglossum	Trichoglossum_hirsutum	saprotroph	undefined saprotroph								Tedersoo lab
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Laboulbeniomycetes	Hesperomyces	Hesperomyces_coccinelloides	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Laboulbeniomycetes	Hesperomyces	Hesperomyces_coleomegillae	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
Eukaryota	Obazoa	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Laboulbeniomycetes	Hesperomyces	Hesperomyces_palustris	saprotroph	animal decomposer	symbiotroph	animal parasite	animal		animal material			FunGuild
